id,gold_pattern,epoch4_pred8way,epoch4_gold_q,epoch4_gold_rank,epoch4_top1_margin,epoch4_gold_margin,epoch4_norm_entropy,epoch4_eff_support,epoch5_pred8way,epoch5_gold_q,epoch5_gold_rank,epoch5_top1_margin,epoch5_gold_margin,epoch5_norm_entropy,epoch5_eff_support,v1_pred8way,v1_gold_q,v1_gold_rank,v1_top1_margin,v1_gold_margin,v1_norm_entropy,v1_eff_support,v2_pred8way,v2_gold_q,v2_gold_rank,v2_top1_margin,v2_gold_margin,v2_norm_entropy,v2_eff_support,v3_pred8way,v3_gold_q,v3_gold_rank,v3_top1_margin,v3_gold_margin,v3_norm_entropy,v3_eff_support
kk_grpo_v3_final_holdout_000074,KKN,NKN,0.133340,2,1.7972,-1.7972,0.326530,1.9719,NKN,0.088896,2,2.3058,-2.3058,0.196230,1.5039,NKN,0.002789,3,5.0000,-5.8727,0.028625,1.0613,NKN,0.028949,2,3.5092,-3.5092,0.074825,1.1684,NKN,0.013537,2,4.2879,-4.2879,0.037866,1.0819
kk_grpo_v3_final_holdout_000075,NKK,NKK,0.496430,1,0.4377,0.4377,0.493708,2.7917,NKK,0.804258,1,1.5292,1.5292,0.270417,1.7547,NKK,0.975623,1,3.8682,3.8682,0.060352,1.1337,NKK,0.668513,1,0.7059,0.7059,0.310077,1.9056,NKK,0.846635,1,1.7087,1.7087,0.206255,1.5356
kk_grpo_v3_final_holdout_000076,NNN,NNN,0.979631,1,3.9987,3.9987,0.052507,1.1154,NNN,0.994577,1,5.4996,5.4996,0.018169,1.0385,NNN,0.621824,1,0.5072,0.5072,0.329200,1.9829,NNN,0.998089,1,6.9528,6.9528,0.007617,1.0160,NNN,0.983919,1,4.1397,4.1397,0.040688,1.0883
kk_grpo_v3_final_holdout_000077,KKK,KKK,0.930637,1,2.8401,2.8401,0.142255,1.3442,KKK,0.992814,1,5.0684,5.0684,0.022216,1.0473,KKK,0.993991,1,5.1313,5.1313,0.018040,1.0382,KKK,0.999672,1,8.2879,8.2879,0.001523,1.0032,KKK,0.998931,1,7.0382,7.0382,0.004331,1.0090
kk_grpo_v3_final_holdout_000078,KNK,KNN,0.114754,2,2.0000,-2.0000,0.247103,1.6717,KNK,0.584331,1,0.3750,0.3750,0.356169,2.0973,KNK,0.531088,1,0.1250,0.1250,0.333367,2.0001,KNK,0.817544,1,1.5000,1.5000,0.228656,1.6088,KNK,0.952563,1,3.0000,3.0000,0.091862,1.2105
kk_grpo_v3_final_holdout_000079,NKK,NKK,0.751381,1,1.8750,1.8750,0.395129,2.2742,NKK,0.871126,1,2.1905,2.1905,0.228585,1.6085,NKK,0.980524,1,4.5000,4.5000,0.053155,1.1169,NKK,0.992135,1,5.0110,5.0110,0.023927,1.0510,NKK,0.963212,1,3.5000,3.5000,0.086509,1.1971
kk_grpo_v3_final_holdout_000080,NKK,KNK,0.139185,3,0.5001,-1.3370,0.491540,2.7791,KKN,0.095296,3,2.1260,-2.1377,0.299912,1.8657,KKN,0.017922,2,4.0011,-4.0011,0.051881,1.1139,KKN,0.000626,3,5.2496,-7.3699,0.019041,1.0404,KKN,0.002471,2,6.0003,-6.0003,0.009638,1.0202
kk_grpo_v3_final_holdout_000081,NKK,NNK,0.040311,2,3.1680,-3.1680,0.087994,1.2008,NNK,0.029301,2,3.5003,-3.5003,0.063960,1.1423,NNK,0.001926,2,6.2501,-6.2501,0.007106,1.0149,NNK,0.001921,2,6.2532,-6.2532,0.006919,1.0145,NNK,0.003172,2,5.7500,-5.7500,0.010750,1.0226
kk_grpo_v3_final_holdout_000082,KKN,KKN,0.888226,1,2.9257,2.9257,0.232757,1.6226,KKN,0.965457,1,3.4354,3.4354,0.078892,1.1783,KKN,0.989859,1,4.6673,4.6673,0.029058,1.0623,KKN,0.994904,1,5.7503,5.7503,0.017069,1.0361,KKN,0.993950,1,5.1673,5.1673,0.018609,1.0395
kk_grpo_v3_final_holdout_000083,NKN,NKN,0.434323,1,0.6964,0.6964,0.627391,3.6863,KKK,0.440861,2,0.0453,-0.0453,0.465178,2.6309,NKN,0.800361,1,1.5097,1.5097,0.277193,1.7796,NKN,0.517072,1,0.2718,0.2718,0.473719,2.6780,NKN,0.702931,1,1.3750,1.3750,0.390030,2.2503
kk_grpo_v3_final_holdout_000084,NNK,NNK,0.998808,1,7.4083,7.4083,0.005122,1.0107,NNK,0.999697,1,8.8768,8.8768,0.001527,1.0032,NNK,0.999917,1,10.0000,10.0000,0.000459,1.0010,NNK,0.999955,1,10.3750,10.3750,0.000262,1.0005,NNK,0.999560,1,7.7500,7.7500,0.001876,1.0039
kk_grpo_v3_final_holdout_000085,NKK,NNK,0.031203,4,1.8496,-3.2246,0.370644,2.1613,NNK,0.132952,3,1.3256,-1.5756,0.502078,2.8407,NNK,0.026674,3,3.5682,-3.5682,0.122213,1.2893,NNK,0.045017,2,3.0077,-3.0077,0.181689,1.4591,NNK,0.005485,2,5.1933,-5.1933,0.038003,1.0822
kk_grpo_v3_final_holdout_000086,KKK,KKK,0.999920,1,9.4398,9.4398,0.000405,1.0008,KKK,0.999569,1,7.7507,7.7507,0.001815,1.0038,KKK,0.999884,1,9.2661,9.2661,0.000591,1.0012,KKK,0.999937,1,9.8680,9.8680,0.000339,1.0007,KKK,0.999988,1,11.6402,11.6402,0.000074,1.0002
kk_grpo_v3_final_holdout_000087,NNN,NNN,0.996717,1,5.7505,5.7505,0.010880,1.0229,NNN,0.998447,1,6.5003,6.5003,0.005711,1.0119,NNN,0.999291,1,7.3754,7.3754,0.002968,1.0062,NNN,0.999867,1,9.2549,9.2549,0.000684,1.0014,NNN,0.999894,1,9.6260,9.6260,0.000568,1.0012
kk_grpo_v3_final_holdout_000088,NNK,NNK,0.809818,1,1.6810,1.6810,0.294572,1.8451,NNK,0.980987,1,4.5546,4.5546,0.055283,1.1218,NNK,0.998739,1,7.2558,7.2558,0.005099,1.0107,NNK,0.999073,1,7.3268,7.3268,0.003957,1.0083,NNK,0.999443,1,8.1520,8.1520,0.002506,1.0052
kk_grpo_v3_final_holdout_000089,NNN,NNN,0.965788,1,3.4170,3.4170,0.076862,1.1733,NNN,0.958759,1,3.2666,3.2666,0.090662,1.2075,NNN,0.957011,1,3.1236,3.1236,0.087363,1.1992,NNN,0.561548,1,0.2503,0.2503,0.334197,2.0036,NNN,0.961904,1,3.2495,3.2495,0.079688,1.1802
kk_grpo_v3_final_holdout_000090,NNN,NNN,0.995082,1,5.6251,5.6251,0.016345,1.0346,NNN,0.996027,1,5.8751,5.8751,0.013670,1.0288,NNN,0.995757,1,5.5000,5.5000,0.013543,1.0286,NNN,0.981954,1,4.0000,4.0000,0.043653,1.0950,NNN,0.998898,1,6.8750,6.8750,0.004280,1.0089
kk_grpo_v3_final_holdout_000091,KKN,KNN,0.139161,2,1.7499,-1.7499,0.299989,1.8660,KKN,0.643274,1,0.6251,0.6251,0.339294,2.0249,KKN,0.989589,1,4.6251,4.6251,0.029081,1.0623,KKN,0.851917,1,1.7503,1.7503,0.202019,1.5221,KKN,0.976835,1,3.7505,3.7505,0.053514,1.1177
kk_grpo_v3_final_holdout_000092,NKN,NKN,0.754869,1,1.1250,1.1250,0.268067,1.7462,NKN,0.816343,1,1.4985,1.4985,0.232912,1.6231,NKN,0.983776,1,4.2480,4.2480,0.042993,1.0935,NKN,0.904582,1,2.2498,2.2498,0.151685,1.3708,NKN,0.950952,1,3.4795,3.4795,0.110012,1.2570
kk_grpo_v3_final_holdout_000093,KNK,NKK,0.435659,2,0.2499,-0.2499,0.346479,2.0554,NKK,0.494991,2,0.0123,-0.0123,0.344528,2.0471,NKK,0.393448,2,0.4055,-0.4055,0.361300,2.1198,KNK,0.925674,1,2.6207,2.6207,0.138594,1.3340,KKK,0.263975,2,0.9787,-0.9787,0.343283,2.0418
kk_grpo_v3_final_holdout_000094,NNN,NNN,0.863877,1,2.5119,2.5119,0.262946,1.7277,NNN,0.931507,1,3.1788,3.1788,0.154047,1.3776,NNN,0.939404,1,2.8629,2.8629,0.121399,1.2872,NNN,0.880515,1,2.1428,2.1428,0.199610,1.5145,NNN,0.961797,1,3.2520,3.2520,0.080527,1.1823
kk_grpo_v3_final_holdout_000095,KNN,KNN,0.467178,1,0.4478,0.4478,0.514439,2.9146,KNN,0.621686,1,0.7801,0.7801,0.422876,2.4093,NNN,0.164071,3,1.1250,-1.3465,0.440290,2.4982,KNN,0.852061,1,2.1405,2.1405,0.246988,1.6713,NNN,0.464759,2,0.0447,-0.0447,0.417875,2.3844
kk_grpo_v3_final_holdout_000096,NNK,NNK,0.647920,1,0.6587,0.6587,0.351145,2.0755,NNK,0.591540,1,0.5178,0.5178,0.408276,2.3373,NNK,0.880091,1,2.1603,2.1603,0.202874,1.5248,NNK,0.835476,1,1.8048,1.8048,0.250505,1.6836,NNK,0.979412,1,4.5078,4.5078,0.055772,1.1230
kk_grpo_v3_final_holdout_000097,NNK,NNK,0.817612,1,1.8181,1.8181,0.296244,1.8515,NNK,0.904598,1,2.9858,2.9858,0.195596,1.5019,NNK,0.991373,1,4.8402,4.8402,0.025431,1.0543,NNK,0.995388,1,5.9861,5.9861,0.015988,1.0338,NNK,0.974135,1,3.8858,3.8858,0.066469,1.1482
kk_grpo_v3_final_holdout_000098,KKN,KKN,0.506236,1,0.3749,0.3749,0.479687,2.7114,KKN,0.902950,1,2.4794,2.4794,0.178245,1.4487,NNN,0.405317,2,0.3824,-0.3824,0.326928,1.9735,KKN,0.993215,1,4.9901,4.9901,0.019633,1.0417,NNN,0.438928,2,0.2453,-0.2453,0.330241,1.9872
kk_grpo_v3_final_holdout_000099,NKN,NKN,0.606257,1,0.4999,0.4999,0.375866,2.1849,NKN,0.795855,1,1.6250,1.6250,0.299353,1.8636,NKN,0.863753,1,2.1250,2.1250,0.228942,1.6097,NKN,0.531160,1,0.1250,0.1250,0.332800,1.9978,NNN,0.147571,2,1.7500,-1.7500,0.211403,1.5521
kk_grpo_v3_final_holdout_000100,NKK,NKK,0.896464,1,2.2470,2.2470,0.178582,1.4497,NKK,0.996525,1,6.0423,6.0423,0.012635,1.0266,NKK,0.997099,1,6.2500,6.2500,0.010592,1.0223,NKK,0.999693,1,8.8750,8.8750,0.001498,1.0031,NKK,0.981457,1,4.0000,4.0000,0.045730,1.0998
kk_grpo_v3_final_holdout_000101,KKN,KNK,0.000804,3,2.1250,-7.0124,0.166433,1.4135,KNK,0.001325,3,2.2500,-6.5252,0.156028,1.3833,KNK,0.008575,3,1.6250,-4.5706,0.236890,1.6366,KNK,0.002183,3,4.3750,-6.1125,0.039584,1.0858,KNN,0.106678,3,0.2500,-1.5492,0.457716,2.5904
kk_grpo_v3_final_holdout_000102,KKK,KKK,0.976208,1,4.2500,4.2500,0.063080,1.1402,KKK,0.992798,1,5.1182,5.1182,0.022672,1.0483,KKK,0.997502,1,6.9141,6.9141,0.009752,1.0205,KKK,0.999145,1,7.5759,7.5759,0.003677,1.0077,KKK,0.997388,1,6.3750,6.3750,0.009757,1.0205
kk_grpo_v3_final_holdout_000103,KNN,KNN,0.999657,1,8.0000,8.0000,0.001500,1.0031,KNN,0.994779,1,5.2500,5.2500,0.015700,1.0332,KNN,0.999569,1,7.7500,7.7500,0.001814,1.0038,KNN,0.999986,1,11.2500,11.2500,0.000080,1.0002,KNN,0.999999,1,13.9375,13.9375,0.000008,1.0000
kk_grpo_v3_final_holdout_000104,KKK,NNK,0.182419,3,0.4088,-0.9770,0.517482,2.9331,NKK,0.132963,3,0.9998,-1.5617,0.431482,2.4528,NNK,0.095347,3,0.1251,-1.6175,0.452070,2.5601,NKK,0.095346,2,2.2070,-2.2070,0.227340,1.6044,NNK,0.182423,3,1.0000,-1.1868,0.457359,2.5884
kk_grpo_v3_final_holdout_000105,KNN,KNN,0.562918,1,0.4424,0.4424,0.446704,2.5317,KNN,0.796163,1,2.0000,2.0000,0.314282,1.9223,KNN,0.642845,1,0.7500,0.7500,0.386800,2.2352,KNN,0.620708,1,0.4978,0.4978,0.325553,1.9679,KNN,0.775319,1,1.2500,1.2500,0.263100,1.7282
kk_grpo_v3_final_holdout_000106,NKN,NKN,0.754623,1,1.1256,1.1256,0.269989,1.7532,NKN,0.851845,1,1.8628,1.8628,0.226447,1.6014,NKN,0.970378,1,4.1329,4.1329,0.074879,1.1685,NKN,0.904635,1,2.2503,2.2503,0.151597,1.3706,NKN,0.946314,1,3.0180,3.0180,0.111617,1.2612
kk_grpo_v3_final_holdout_000107,NNK,NNK,0.893273,1,2.1257,2.1257,0.163794,1.4058,NNK,0.939840,1,2.7500,2.7500,0.109637,1.2561,NNK,0.996787,1,5.7500,5.7500,0.010516,1.0221,NNK,0.998821,1,6.7500,6.7500,0.004417,1.0092,NNK,0.999346,1,7.3749,7.3749,0.002675,1.0056
kk_grpo_v3_final_holdout_000108,KNN,NKN,0.406859,2,0.2334,-0.2334,0.439754,2.4954,KNN,0.730716,1,1.0616,1.0616,0.310877,1.9088,KNN,0.647501,1,0.6277,0.6277,0.330586,1.9886,KNN,0.957848,1,3.1871,3.1871,0.088906,1.2031,KNN,0.591422,1,0.5742,0.5742,0.422321,2.4065
kk_grpo_v3_final_holdout_000109,NKN,NKN,0.774445,1,1.2761,1.2761,0.280357,1.7914,NKN,0.751841,1,1.1211,1.1211,0.277647,1.7813,NKN,0.970606,1,3.5000,3.5000,0.064095,1.1426,NKN,0.976958,1,3.7508,3.7508,0.053040,1.1166,NKN,0.924108,1,2.5002,2.5002,0.129381,1.3087
kk_grpo_v3_final_holdout_000110,KKK,KKK,0.531199,1,0.1250,0.1250,0.332566,1.9968,KKK,0.946591,1,2.8750,2.8750,0.100267,1.2318,KKK,0.932449,1,2.6250,2.6250,0.118945,1.2806,KKK,0.974039,1,3.6265,3.6265,0.058070,1.1283,KKK,0.996404,1,5.6302,5.6302,0.011525,1.0243
kk_grpo_v3_final_holdout_000111,KKK,KKK,0.999703,1,8.1799,8.1799,0.001333,1.0028,KKK,0.999769,1,8.4181,8.4181,0.001064,1.0022,KKK,0.999969,1,10.3750,10.3750,0.000173,1.0004,KKK,0.999970,1,10.4376,10.4376,0.000163,1.0003,KKK,0.999994,1,12.0626,12.0626,0.000037,1.0001
kk_grpo_v3_final_holdout_000112,KNN,KNN,0.937727,1,2.7481,2.7481,0.117680,1.2772,KNN,0.797699,1,1.3743,1.3743,0.243811,1.6603,KNN,0.685038,1,1.1250,1.1250,0.417153,2.3808,KNN,0.974260,1,3.7485,3.7485,0.062893,1.1397,KNN,0.827796,1,1.9382,1.9382,0.272457,1.7622
kk_grpo_v3_final_holdout_000113,NKN,NKN,0.777105,1,1.3047,1.3047,0.278253,1.7836,NKN,0.726155,1,1.0138,1.0138,0.306978,1.8933,NKN,0.754600,1,1.1333,1.1333,0.275006,1.7716,NKN,0.961897,1,3.2602,3.2602,0.080754,1.1828,NKN,0.813801,1,1.5021,1.5021,0.243597,1.6595
kk_grpo_v3_final_holdout_000114,NKK,NKK,0.376000,1,0.2500,0.2500,0.657377,3.9235,NKK,0.643169,1,0.8750,0.8750,0.448721,2.5423,NKK,0.758452,1,1.3750,1.3750,0.330166,1.9869,NKK,0.848384,1,2.1250,2.1250,0.263117,1.7283,NKN,0.011806,3,3.1125,-4.3750,0.137716,1.3316
kk_grpo_v3_final_holdout_000115,NKN,NKN,0.699604,1,1.0694,1.0694,0.388498,2.2431,NKN,0.588134,1,0.5945,0.5945,0.439911,2.4962,NKN,0.618454,1,0.8876,0.8876,0.466344,2.6372,NKN,0.644775,1,1.1916,1.1916,0.445148,2.5235,NKN,0.663381,1,1.4484,1.4484,0.474851,2.6843
kk_grpo_v3_final_holdout_000116,NNN,NNN,0.838397,1,1.7501,1.7501,0.238519,1.6421,NNN,0.794946,1,1.3751,1.3751,0.254520,1.6977,NNN,0.990995,1,4.7502,4.7502,0.025559,1.0546,NNN,0.998415,1,6.5010,6.5010,0.005837,1.0122,NNN,0.999170,1,7.1261,7.1261,0.003293,1.0069
kk_grpo_v3_final_holdout_000117,KNN,NKK,0.407466,2,0.3553,-0.3553,0.353149,2.0841,NKK,0.468959,2,0.1220,-0.1220,0.336827,2.0146,NKK,0.227759,2,1.2204,-1.2204,0.260067,1.7174,KNN,0.907642,1,2.2874,2.2874,0.148918,1.3630,NKK,0.322171,2,0.3983,-0.3983,0.504165,2.8530
kk_grpo_v3_final_holdout_000118,KNN,KNN,0.964934,1,4.1250,4.1250,0.095434,1.2195,KNN,0.990230,1,5.0000,5.0000,0.030301,1.0650,KNN,0.993581,1,5.6250,5.6250,0.020879,1.0444,KNN,0.999735,1,8.6252,8.6252,0.001299,1.0027,KNN,0.993446,1,5.3750,5.3750,0.020983,1.0446
kk_grpo_v3_final_holdout_000119,NNK,NNK,0.999861,1,9.5050,9.5050,0.000737,1.0015,NNK,0.999952,1,10.6005,10.6005,0.000282,1.0006,NNK,0.999936,1,9.7750,9.7750,0.000340,1.0007,NNK,0.999958,1,10.5628,10.5628,0.000242,1.0005,NNK,0.999897,1,9.2505,9.2505,0.000519,1.0011
kk_grpo_v3_final_holdout_000120,KKN,KKN,0.542366,1,0.7504,0.7504,0.557778,3.1895,KKN,0.548726,1,0.8753,0.8753,0.532882,3.0286,KKN,0.825705,1,2.1260,2.1260,0.282649,1.7999,KKN,0.492375,1,0.0009,0.0009,0.369673,2.1570,KKN,0.904870,1,2.7502,2.7502,0.185868,1.4718
kk_grpo_v3_final_holdout_000121,KNK,NNK,0.141772,2,1.7516,-1.7516,0.276890,1.7785,NNK,0.262859,2,0.9873,-0.9873,0.340466,2.0299,NNK,0.106385,2,2.1274,-2.1274,0.165895,1.4119,NNK,0.014704,2,4.2036,-4.2036,0.041380,1.0899,NNK,0.041737,2,3.1326,-3.1326,0.087755,1.2002
kk_grpo_v3_final_holdout_000122,NKK,NKK,0.671835,1,0.8721,0.8721,0.384413,2.2241,KKN,0.268973,2,0.9209,-0.9209,0.374834,2.1803,NKK,0.980722,1,4.4281,4.4281,0.054086,1.1190,NKK,0.678876,1,0.9756,0.9756,0.381369,2.2101,NKK,0.970069,1,3.5157,3.5157,0.067477,1.1506
kk_grpo_v3_final_holdout_000123,NKK,KNK,0.339583,2,0.3383,-0.3383,0.530136,3.0113,KNK,0.376709,2,0.4986,-0.4986,0.328731,1.9810,NKK,0.962349,1,3.2499,3.2499,0.078083,1.1763,KNK,0.292661,2,0.8744,-0.8744,0.308279,1.8985,KNK,0.437823,2,0.2499,-0.2499,0.329796,1.9853
kk_grpo_v3_final_holdout_000124,NKK,NKN,0.240787,2,0.8750,-0.8750,0.566882,3.2505,NKK,0.636650,1,0.8750,0.8750,0.459349,2.5992,NKK,0.717862,1,1.0000,1.0000,0.323630,1.9601,NKK,0.971838,1,4.2162,4.2162,0.078811,1.1781,NKN,0.338957,2,0.5000,-0.5000,0.463122,2.6196
kk_grpo_v3_final_holdout_000125,NKN,KKN,0.118477,2,1.9681,-1.9681,0.245670,1.6667,KKN,0.041761,2,3.1306,-3.1306,0.092064,1.2110,KKN,0.003595,2,5.6245,-5.6245,0.011844,1.0249,KKN,0.000486,2,7.6286,-7.6286,0.002303,1.0048,KKN,0.000622,2,7.3814,-7.3814,0.002817,1.0059
kk_grpo_v3_final_holdout_000126,KNN,NNK,0.177634,3,1.0004,-1.1627,0.527955,2.9977,NNK,0.052755,4,1.1270,-2.4492,0.538045,3.0613,NNK,0.037919,3,1.1229,-2.9085,0.411613,2.3535,KKN,0.075817,2,2.4999,-2.4999,0.131793,1.3153,NNK,0.001491,5,0.9752,-5.9749,0.499149,2.8234
kk_grpo_v3_final_holdout_000127,KNN,KNN,0.835277,1,1.6250,1.6250,0.216197,1.5676,KNN,0.731017,1,1.0000,1.0000,0.280263,1.7910,KNN,0.835452,1,1.6250,1.6250,0.215193,1.5644,KNN,0.867030,1,1.8750,1.8750,0.188548,1.4800,KNN,0.835461,1,1.6250,1.6250,0.215141,1.5642
kk_grpo_v3_final_holdout_000128,KNK,KNK,0.498583,1,0.0073,0.0073,0.352946,2.0833,KNK,0.678631,1,0.7531,0.7531,0.308150,1.8980,NNN,0.345645,2,0.6267,-0.6267,0.332624,1.9971,KNK,0.592558,1,0.3757,0.3757,0.327095,1.9742,KNK,0.776995,1,1.2499,1.2499,0.256667,1.7053
kk_grpo_v3_final_holdout_000129,NKN,NNK,0.095330,2,2.2491,-2.2491,0.155258,1.3811,NNK,0.268714,2,1.0005,-1.0005,0.281946,1.7973,NNK,0.320426,2,0.7492,-0.7492,0.308196,1.8981,NNK,0.022970,2,3.7502,-3.7502,0.053233,1.1171,NNN,0.003549,3,5.5000,-5.6334,0.024484,1.0522
kk_grpo_v3_final_holdout_000130,KKN,KNN,0.278481,2,0.8738,-0.8738,0.385941,2.2312,KKN,0.754505,1,1.2502,1.2502,0.311720,1.9121,KKN,0.982403,1,4.3746,4.3746,0.047765,1.1044,KKN,0.776368,1,1.2500,1.2500,0.259205,1.7143,KKN,0.995375,1,5.4997,5.4997,0.015011,1.0317
kk_grpo_v3_final_holdout_000131,KKN,KNK,0.115254,2,1.9993,-1.9993,0.247355,1.6726,KNK,0.317279,2,0.7460,-0.7460,0.336263,2.0122,KNK,0.347728,2,0.6231,-0.6231,0.323659,1.9602,KNK,0.047410,2,3.0000,-3.0000,0.093168,1.2138,KNK,0.075694,2,2.4996,-2.4996,0.138158,1.3328
kk_grpo_v3_final_holdout_000132,NKK,NKN,0.379499,2,0.2500,-0.2500,0.476074,2.6912,NKK,0.683046,1,1.4236,1.4236,0.406058,2.3265,NKK,0.696255,1,1.0000,1.0000,0.359267,2.1108,NKK,0.905098,1,2.5951,2.5951,0.178353,1.4490,NKN,0.141796,3,1.0485,-1.5000,0.432611,2.4586
kk_grpo_v3_final_holdout_000133,NNN,NNN,0.877595,1,2.2762,2.2762,0.232341,1.6212,NNN,0.850796,1,2.3821,2.3821,0.292646,1.8377,NNN,0.991773,1,5.6250,5.6250,0.027444,1.0587,NNN,0.948319,1,3.6250,3.6250,0.129184,1.3082,NNN,0.986409,1,4.6265,4.6265,0.040072,1.0869
kk_grpo_v3_final_holdout_000134,NNK,NNK,0.937431,1,3.0021,3.0021,0.131501,1.3145,NNK,0.955381,1,3.2500,3.2500,0.097692,1.2252,NNK,0.987861,1,4.7500,4.7500,0.035184,1.0759,NNK,0.993604,1,5.1250,5.1250,0.019438,1.0412,NNK,0.996032,1,6.0090,6.0090,0.013786,1.0291
kk_grpo_v3_final_holdout_000135,KKK,KKK,0.795498,1,1.6262,1.6262,0.312650,1.9158,KKK,0.992318,1,5.4696,5.4696,0.025403,1.0542,KKK,0.999297,1,7.3760,7.3760,0.002933,1.0061,KKK,0.999864,1,9.1250,9.1250,0.000692,1.0014,KKK,0.999975,1,11.3782,11.3782,0.000150,1.0003
kk_grpo_v3_final_holdout_000136,KKK,KKK,0.932113,1,2.7161,2.7161,0.131272,1.3139,KKK,0.985923,1,4.4128,4.4128,0.038587,1.0835,KKK,0.985939,1,4.8838,4.8838,0.040273,1.0874,KKK,0.997201,1,5.9658,5.9658,0.009660,1.0203,KKK,0.999664,1,8.0636,8.0636,0.001492,1.0031
kk_grpo_v3_final_holdout_000137,KKN,KNN,0.104995,3,0.5000,-1.5259,0.617246,3.6093,KNN,0.201463,3,0.2500,-0.6741,0.646060,3.8322,KNN,0.234737,2,0.8732,-0.8732,0.539125,3.0682,KNN,0.105509,3,1.7500,-1.9649,0.372374,2.1691,KNK,0.312484,2,0.3632,-0.3632,0.560533,3.2078
kk_grpo_v3_final_holdout_000138,NKK,NKK,0.730029,1,0.9987,0.9987,0.283946,1.8048,NKK,0.500000,1,0.0003,0.0003,0.334070,2.0031,NKK,0.866049,1,1.8750,1.8750,0.192915,1.4936,NKK,0.994663,1,5.2934,5.2934,0.016735,1.0354,NKK,0.777139,1,1.2541,1.2541,0.258745,1.7127
kk_grpo_v3_final_holdout_000139,KNN,KNN,0.989640,1,5.0640,5.0640,0.033185,1.0714,KNN,0.998872,1,7.6250,7.6250,0.004897,1.0102,KNN,0.999534,1,8.5000,8.5000,0.002206,1.0046,KNN,0.994750,1,5.2500,5.2500,0.015875,1.0336,KNN,0.995969,1,5.6249,5.6249,0.013374,1.0282
kk_grpo_v3_final_holdout_000140,NNK,NNK,0.996760,1,5.7501,5.7501,0.010684,1.0225,NNK,0.999643,1,8.1250,8.1250,0.001642,1.0034,NNK,0.999907,1,9.9085,9.9085,0.000508,1.0011,NNK,0.999788,1,9.2498,9.2498,0.001071,1.0022,NNK,0.999774,1,9.2012,9.2012,0.001152,1.0024
kk_grpo_v3_final_holdout_000141,KNN,KNN,0.813658,1,2.4115,2.4115,0.337465,2.0173,KNN,0.883341,1,2.7508,2.7508,0.234452,1.6283,KNN,0.945941,1,3.1258,3.1258,0.118859,1.2804,KNN,0.988122,1,5.0016,5.0016,0.035996,1.0777,KNN,0.876752,1,2.1234,2.1234,0.212248,1.5548
kk_grpo_v3_final_holdout_000142,KNK,KNN,0.448959,2,0.1250,-0.1250,0.403823,2.3157,KNK,0.555040,1,0.2500,0.2500,0.358808,2.1088,KNK,0.938187,1,2.7500,2.7500,0.116035,1.2729,KNK,0.798147,1,1.3750,1.3750,0.242108,1.6544,KNK,0.987508,1,4.3750,4.3750,0.032506,1.0699
kk_grpo_v3_final_holdout_000143,NKN,NKN,0.923865,1,2.5000,2.5000,0.130421,1.3115,NKN,0.987535,1,4.3750,4.3750,0.032356,1.0696,NKN,0.979584,1,3.8750,3.8750,0.048196,1.1054,NKN,0.997796,1,6.1250,6.1250,0.007605,1.0159,NKN,0.817535,1,1.5000,1.5000,0.228718,1.6090
kk_grpo_v3_final_holdout_000144,NKK,KNK,0.268053,2,0.8407,-0.8407,0.465884,2.6347,KNK,0.266640,2,0.9880,-0.9880,0.321411,1.9510,KNK,0.319937,2,0.7480,-0.7480,0.314738,1.9241,KNK,0.182149,2,1.4979,-1.4979,0.238957,1.6436,KNK,0.292866,2,0.8741,-0.8741,0.307345,1.8948
kk_grpo_v3_final_holdout_000145,KNN,KNN,0.468390,1,0.3972,0.3972,0.507139,2.8707,KNN,0.531206,1,0.7012,0.7012,0.487486,2.7558,NNN,0.085130,3,1.0001,-2.0613,0.396264,2.2796,KNN,0.866951,1,2.3501,2.3501,0.231676,1.6189,NNN,0.182327,2,1.4575,-1.4575,0.297548,1.8566
kk_grpo_v3_final_holdout_000146,NKK,NKK,0.958015,1,3.2500,3.2500,0.091492,1.2096,NKK,0.999257,1,7.2500,7.2500,0.003005,1.0063,NKK,0.998063,1,6.2500,6.2500,0.006783,1.0142,NKK,0.999734,1,8.3750,8.3750,0.001236,1.0026,NKK,0.997522,1,6.1247,6.1247,0.008779,1.0184
kk_grpo_v3_final_holdout_000147,KKN,KNK,0.201482,2,1.2202,-1.2202,0.458148,2.5927,KNK,0.257666,2,0.9661,-0.9661,0.410752,2.3493,KKN,0.431796,1,0.0025,0.0025,0.503459,2.8488,KNK,0.119148,2,1.9446,-1.9446,0.267556,1.7443,KKN,0.528793,1,0.2380,0.2380,0.422779,2.4088
kk_grpo_v3_final_holdout_000148,KKK,KKK,0.999727,1,8.2500,8.2500,0.001236,1.0026,KKK,0.999849,1,8.8125,8.8125,0.000718,1.0015,KKK,0.999890,1,9.1251,9.1251,0.000538,1.0011,KKK,0.999970,1,10.5001,10.5001,0.000169,1.0004,KKK,0.999915,1,9.3751,9.3751,0.000426,1.0009
kk_grpo_v3_final_holdout_000149,NKK,NKK,0.982563,1,4.5524,4.5524,0.049828,1.1092,NKK,0.966494,1,3.5347,3.5347,0.078312,1.1769,NKK,0.994532,1,5.2611,5.2611,0.016986,1.0360,NKK,0.999527,1,7.7469,7.7469,0.002045,1.0043,NKK,0.999324,1,7.9997,7.9997,0.002942,1.0061
