id,gt_pattern,same_count,different_count,and_count,or_count,not_count,person_is_count,expression_nodes,expression_depth,top_ops,top_ops_multiset,op_signature,statement_chars,epoch4_pred,epoch4_correct,epoch5_pred,epoch5_correct,v1_pred,v1_correct,v2_pred,v2_correct,v3_pred,v3_correct
row_0152,KNN,2,2,0,1,1,0,6,3,different+not+same,different|not|same,same:2+different:2+not:1+or:1,172,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0153,KKK,1,0,1,0,1,3,6,3,not+same+person_is,not|person_is|same,person_is:3+same:1+not:1+and:1,114,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0154,KNN,1,3,2,1,1,2,10,3,different+not+and,and|different|not,person_is:2+same:1+different:3+not:1+and:2+or:1,231,KNN,1,KKN,0,KKN,0,KNN,1,KKN,0
row_0155,KKK,4,0,0,2,1,1,8,3,or+same+same,or|same|same,person_is:1+same:4+not:1+or:2,194,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_0156,KKN,2,0,1,0,0,2,5,2,same+and+same,and|same|same,person_is:2+same:2+and:1,112,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_0157,NKK,1,2,0,1,0,1,5,2,different+or+person_is,different|or|person_is,person_is:1+same:1+different:2+or:1,130,NKK,1,NKK,1,NKK,1,KKN,0,NKK,1
row_0158,NKK,0,1,1,0,1,3,6,3,and+person_is+different,and|different|person_is,person_is:3+different:1+not:1+and:1,118,NKK,1,NKK,1,NKK,1,NKK,1,NKN,0
row_0159,KKK,3,1,1,1,1,1,8,3,same+not+or,not|or|same,person_is:1+same:3+different:1+not:1+and:1+or:1,198,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0160,NNK,3,2,4,0,1,2,12,3,and+and+same,and|and|same,person_is:2+same:3+different:2+not:1+and:4,273,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0161,KNN,0,4,0,1,1,0,6,3,different+or+different,different|different|or,different:4+not:1+or:1,172,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0162,NKN,0,2,0,1,1,2,6,3,or+different+person_is,different|or|person_is,person_is:2+different:2+not:1+or:1,138,NKN,1,NKK,0,NKN,1,NKN,1,NKN,1
row_0163,NNN,0,3,0,1,1,1,6,3,or+different+different,different|different|or,person_is:1+different:3+not:1+or:1,155,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0164,NKN,3,1,2,1,0,2,9,3,or+same+and,and|or|same,person_is:2+same:3+different:1+and:2+or:1,206,KNN,0,KNN,0,KKN,0,KKN,0,KKN,0
row_0165,NKN,2,3,3,0,2,1,11,3,and+not+not,and|not|not,person_is:1+same:2+different:3+not:2+and:3,267,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0166,NKK,2,1,1,0,1,1,6,3,same+different+and,and|different|same,person_is:1+same:2+different:1+not:1+and:1,148,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_0167,NKK,3,2,1,2,1,1,10,3,and+or+different,and|different|or,person_is:1+same:3+different:2+not:1+and:1+or:2,243,KNK,0,KNK,0,NKK,1,KKN,0,KKN,0
row_0168,KNK,0,0,0,1,1,4,6,3,person_is+person_is+or,or|person_is|person_is,person_is:4+not:1+or:1,102,NKN,0,NKN,0,NKN,0,NKN,0,NKN,0
row_0169,NNK,2,2,2,1,1,2,10,3,different+and+and,and|and|different,person_is:2+same:2+different:2+not:1+and:2+or:1,228,NNN,0,NNN,0,NNN,0,NNN,0,NNN,0
row_0170,KKN,2,2,1,0,2,0,7,3,different+not+and,and|different|not,same:2+different:2+not:2+and:1,185,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0171,KKK,3,1,1,2,0,2,9,3,same+same+and,and|same|same,person_is:2+same:3+different:1+and:1+or:2,207,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0172,NNN,1,1,0,0,1,1,4,2,person_is+different+not,different|not|person_is,person_is:1+same:1+different:1+not:1,104,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0173,NKN,2,1,1,0,0,1,5,2,and+same+same,and|same|same,person_is:1+same:2+different:1+and:1,132,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0174,KKK,4,2,0,3,0,0,9,3,or+or+same,or|or|same,same:4+different:2+or:3,240,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0175,NKK,2,3,0,2,0,0,7,3,same+same+or,or|same|same,same:2+different:3+or:2,198,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0176,KKK,1,0,0,1,0,3,5,2,person_is+person_is+or,or|person_is|person_is,person_is:3+same:1+or:1,99,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0177,NKK,1,2,1,2,0,3,9,3,and+or+same,and|or|same,person_is:3+same:1+different:2+and:1+or:2,193,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0178,KNK,1,1,1,1,1,3,8,3,and+same+person_is,and|person_is|same,person_is:3+same:1+different:1+not:1+and:1+or:1,165,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0179,KNK,1,2,1,1,1,2,8,3,or+and+person_is,and|or|person_is,person_is:2+same:1+different:2+not:1+and:1+or:1,179,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0180,NKN,0,1,1,0,2,3,7,3,person_is+not+and,and|not|person_is,person_is:3+different:1+not:2+and:1,141,NKN,1,KNN,0,NKN,1,NKN,1,NKN,1
row_0181,NKK,3,1,3,0,2,2,11,3,and+and+not,and|and|not,person_is:2+same:3+different:1+not:2+and:3,244,NKN,0,NKN,0,NKK,1,NKK,1,NKK,1
row_0182,NKK,2,1,0,1,1,1,6,3,not+different+person_is,different|not|person_is,person_is:1+same:2+different:1+not:1+or:1,151,KNN,0,KKN,0,KNN,0,KNN,0,KNN,0
row_0183,KNK,2,2,1,1,0,1,7,3,or+different+same,different|or|same,person_is:1+same:2+different:2+and:1+or:1,182,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0184,NKK,3,0,1,0,0,1,5,2,same+person_is+and,and|person_is|same,person_is:1+same:3+and:1,128,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0185,NNK,3,1,2,0,0,1,7,3,same+and+different,and|different|same,person_is:1+same:3+different:1+and:2,180,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0186,NNK,2,2,2,0,1,1,8,3,same+and+person_is,and|person_is|same,person_is:1+same:2+different:2+not:1+and:2,199,NNK,1,NNK,1,KNK,0,KNN,0,NNK,1
row_0187,KKN,2,2,2,1,0,2,9,3,different+or+and,and|different|or,person_is:2+same:2+different:2+and:2+or:1,208,KNK,0,KNK,0,KKN,1,KKN,1,KKN,1
row_0188,NNN,0,4,1,1,1,1,8,3,different+or+and,and|different|or,person_is:1+different:4+not:1+and:1+or:1,201,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0189,KKN,2,1,1,0,0,1,5,2,different+person_is+and,and|different|person_is,person_is:1+same:2+different:1+and:1,129,NNN,0,KKN,1,NNN,0,KKN,1,KKN,1
row_0190,KKK,4,1,0,3,1,1,10,3,same+or+or,or|or|same,person_is:1+same:4+different:1+not:1+or:3,244,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0191,NKN,2,2,1,0,0,0,5,2,same+different+and,and|different|same,same:2+different:2+and:1,147,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0192,KKN,1,1,0,0,1,1,4,2,not+different+person_is,different|not|person_is,person_is:1+same:1+different:1+not:1,105,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0193,NKN,2,3,1,1,0,0,7,2,and+different+or,and|different|or,same:2+different:3+and:1+or:1,199,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0194,NNN,0,1,0,0,1,2,4,2,person_is+not+different,different|not|person_is,person_is:2+different:1+not:1,91,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0195,NNN,0,5,3,1,1,2,12,3,and+and+and,and|and|and,person_is:2+different:5+not:1+and:3+or:1,282,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0196,NKK,0,3,0,1,0,1,5,2,different+or+different,different|different|or,person_is:1+different:3+or:1,135,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0197,NKK,1,3,1,0,2,0,7,3,and+same+not,and|not|same,same:1+different:3+not:2+and:1,189,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0198,KNK,1,1,1,1,0,3,7,3,and+different+person_is,and|different|person_is,person_is:3+same:1+different:1+and:1+or:1,142,NKN,0,NKN,0,NKN,0,NKN,0,NKK,0
row_0199,NKK,1,3,1,0,1,0,6,3,different+different+not,different|different|not,same:1+different:3+not:1+and:1,169,NNN,0,NKK,1,NNN,0,NNN,0,NNN,0
row_0200,KKN,1,0,0,0,1,2,4,2,not+person_is+same,not|person_is|same,person_is:2+same:1+not:1,88,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_0201,KKN,0,3,0,3,0,3,9,3,person_is+or+different,different|or|person_is,person_is:3+different:3+or:3,194,NNN,0,NNN,0,NNN,0,NNN,0,NNN,0
row_0202,KKK,3,1,1,1,0,1,7,3,same+person_is+and,and|person_is|same,person_is:1+same:3+different:1+and:1+or:1,181,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0203,KKK,1,1,0,1,0,2,5,2,person_is+or+same,or|person_is|same,person_is:2+same:1+different:1+or:1,120,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0204,NNK,2,0,0,0,3,1,6,3,same+not+not,not|not|same,person_is:1+same:2+not:3,144,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0205,KKK,1,0,0,1,1,3,6,3,same+person_is+or,or|person_is|same,person_is:3+same:1+not:1+or:1,116,KKK,1,KKK,1,KKK,1,KKN,0,KKK,1
row_0206,KNK,0,2,0,0,1,1,4,2,person_is+not+different,different|not|person_is,person_is:1+different:2+not:1,106,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0207,KKN,2,0,0,0,1,1,4,2,not+same+person_is,not|person_is|same,person_is:1+same:2+not:1,101,KNN,0,KNN,0,KNN,0,KKN,1,KKN,1
row_0208,KNN,5,0,3,2,1,3,14,3,or+and+or,and|or|or,person_is:3+same:5+not:1+and:3+or:2,304,NNK,0,KNN,1,KNN,1,KNN,1,KNN,1
row_0209,KNN,0,2,0,0,2,1,5,2,not+not+different,different|not|not,person_is:1+different:2+not:2,126,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0210,KNK,1,1,0,0,1,1,4,2,different+person_is+not,different|not|person_is,person_is:1+same:1+different:1+not:1,103,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0211,KKK,1,1,0,0,2,1,5,2,not+not+same,not|not|same,person_is:1+same:1+different:1+not:2,125,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0212,NNN,1,0,0,1,1,3,6,3,not+person_is+person_is,not|person_is|person_is,person_is:3+same:1+not:1+or:1,118,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0213,KKN,1,3,2,0,1,1,8,3,same+not+and,and|not|same,person_is:1+same:1+different:3+not:1+and:2,197,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0214,KNN,1,2,0,1,0,1,5,2,different+or+different,different|different|or,person_is:1+same:1+different:2+or:1,134,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0215,NNK,2,3,1,2,0,1,9,3,person_is+and+or,and|or|person_is,person_is:1+same:2+different:3+and:1+or:2,225,NNK,1,NNK,1,NNK,1,NNK,1,NNN,0
row_0216,KNN,1,3,0,1,0,0,5,2,or+same+different,different|or|same,same:1+different:3+or:1,152,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0217,KNK,1,1,0,1,1,2,6,3,different+same+or,different|or|same,person_is:2+same:1+different:1+not:1+or:1,134,NKK,0,NKK,0,NKK,0,KNK,1,NKK,0
row_0218,NKK,1,3,1,2,1,2,10,3,and+or+different,and|different|or,person_is:2+same:1+different:3+not:1+and:1+or:2,231,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0219,NNK,2,0,1,0,2,2,7,3,not+same+and,and|not|same,person_is:2+same:2+not:2+and:1,153,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0220,KNK,3,2,1,1,1,0,8,3,not+same+or,not|or|same,same:3+different:2+not:1+and:1+or:1,215,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0221,KNK,0,3,1,1,3,2,10,3,different+and+not,and|different|not,person_is:2+different:3+not:3+and:1+or:1,224,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0222,KKN,2,0,1,1,0,3,7,2,or+and+person_is,and|or|person_is,person_is:3+same:2+and:1+or:1,144,KNN,0,KNN,0,KNN,0,KKN,1,KKN,1
row_0223,KKK,1,1,0,1,0,2,5,2,person_is+person_is+or,or|person_is|person_is,person_is:2+same:1+different:1+or:1,114,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0224,KNN,2,0,2,0,0,3,7,2,person_is+and+and,and|and|person_is,person_is:3+same:2+and:2,145,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0225,KKN,1,1,1,1,1,3,8,3,or+different+person_is,different|or|person_is,person_is:3+same:1+different:1+not:1+and:1+or:1,164,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0226,NKK,1,0,2,0,1,4,8,3,and+person_is+not,and|not|person_is,person_is:4+same:1+not:1+and:2,147,NKN,0,NKK,1,NKK,1,NKN,0,NKK,1
row_0227,KKN,1,0,0,1,1,3,6,3,person_is+person_is+not,not|person_is|person_is,person_is:3+same:1+not:1+or:1,116,NNK,0,KNK,0,NNK,0,KNK,0,NNK,0
row_0228,KKN,1,2,0,1,0,1,5,2,or+different+person_is,different|or|person_is,person_is:1+same:1+different:2+or:1,135,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0229,KKN,2,2,1,1,1,1,8,3,or+different+and,and|different|or,person_is:1+same:2+different:2+not:1+and:1+or:1,198,KNK,0,NKK,0,KKN,1,NKK,0,NKK,0
row_0230,KKN,3,0,3,1,0,4,11,3,or+and+and,and|and|or,person_is:4+same:3+and:3+or:1,222,KKN,1,KKN,1,KNN,0,KNN,0,KKN,1
row_0231,KKK,3,0,1,1,0,2,7,3,person_is+same+or,or|person_is|same,person_is:2+same:3+and:1+or:1,156,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0232,KNN,2,2,3,0,1,2,10,3,not+and+and,and|and|not,person_is:2+same:2+different:2+not:1+and:3,229,NNN,0,NNN,0,NNN,0,NNN,0,NNN,0
row_0233,NKN,1,2,1,2,2,3,11,3,same+or+or,or|or|same,person_is:3+same:1+different:2+not:2+and:1+or:2,229,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0234,NKK,1,0,0,1,0,3,5,2,same+person_is+or,or|person_is|same,person_is:3+same:1+or:1,100,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0235,KKN,1,1,0,0,1,1,4,2,not+person_is+different,different|not|person_is,person_is:1+same:1+different:1+not:1,105,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0236,KNN,3,2,1,2,0,1,9,3,or+and+different,and|different|or,person_is:1+same:3+different:2+and:1+or:2,227,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0237,KKN,2,2,0,3,2,2,11,3,or+not+same,not|or|same,person_is:2+same:2+different:2+not:2+or:3,250,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0238,KKN,2,1,0,1,1,1,6,3,person_is+not+same,not|person_is|same,person_is:1+same:2+different:1+not:1+or:1,149,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0239,KNK,1,0,0,0,0,2,3,1,same+person_is+person_is,person_is|person_is|same,person_is:2+same:1,69,NNK,0,KNK,1,KNK,1,KNK,1,KNK,1
row_0240,KNK,3,1,2,1,1,2,10,3,or+and+same,and|or|same,person_is:2+same:3+different:1+not:1+and:2+or:1,225,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0241,KKK,5,0,1,1,1,0,8,3,same+and+or,and|or|same,same:5+not:1+and:1+or:1,213,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0242,KNK,3,2,2,0,1,0,8,3,same+and+different,and|different|same,same:3+different:2+not:1+and:2,212,NKK,0,NKK,0,NKK,0,NNK,0,NKK,0
row_0243,NKK,0,1,1,0,1,3,6,3,person_is+different+not,different|not|person_is,person_is:3+different:1+not:1+and:1,116,NKK,1,NKK,1,NKK,1,NKK,1,NNK,0
row_0244,KNK,0,2,0,0,1,1,4,2,different+person_is+not,different|not|person_is,person_is:1+different:2+not:1,107,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0245,NNN,4,2,6,1,0,4,17,3,and+and+and,and|and|and,person_is:4+same:4+different:2+and:6+or:1,364,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0246,NNK,0,2,0,1,0,2,5,2,or+different+person_is,different|or|person_is,person_is:2+different:2+or:1,114,NNK,1,NNK,1,NKN,0,NNK,1,NNK,1
row_0247,KNN,1,3,1,1,0,1,7,2,or+different+and,and|different|or,person_is:1+same:1+different:3+and:1+or:1,178,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0248,KKN,1,3,0,1,0,0,5,2,or+different+different,different|different|or,same:1+different:3+or:1,148,KKN,1,KKN,1,KKN,1,KNK,0,KKN,1
row_0249,NKK,2,1,0,0,2,0,5,2,same+not+not,not|not|same,same:2+different:1+not:2,138,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0250,KKN,1,1,0,0,1,1,4,2,not+different+same,different|not|same,person_is:1+same:1+different:1+not:1,104,NKK,0,NKK,0,NKK,0,KKN,1,NKK,0
row_0251,NKN,2,1,0,1,2,1,7,3,same+not+not,not|not|same,person_is:1+same:2+different:1+not:2+or:1,174,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0252,NKK,1,2,1,1,1,2,8,3,not+and+same,and|not|same,person_is:2+same:1+different:2+not:1+and:1+or:1,183,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0253,NNK,1,3,0,1,1,0,6,2,not+or+different,different|not|or,same:1+different:3+not:1+or:1,168,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0254,KKN,0,1,0,1,1,3,6,2,person_is+or+not,not|or|person_is,person_is:3+different:1+not:1+or:1,116,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0255,NNN,1,2,1,0,1,1,6,2,not+different+and,and|different|not,person_is:1+same:1+different:2+not:1+and:1,152,KNK,0,KNK,0,KNK,0,NNN,1,KNK,0
row_0256,KNN,1,0,1,0,1,3,6,3,same+person_is+and,and|person_is|same,person_is:3+same:1+not:1+and:1,116,NNK,0,KNN,1,NNK,0,NNK,0,NNK,0
row_0257,NKK,2,1,0,2,1,2,8,3,not+same+or,not|or|same,person_is:2+same:2+different:1+not:1+or:2,181,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0258,NKN,3,0,1,0,1,1,6,3,same+not+same,not|same|same,person_is:1+same:3+not:1+and:1,145,KKK,0,KKK,0,KKK,0,KKK,0,KKK,0
row_0259,KNK,1,1,0,0,0,1,3,1,different+same+person_is,different|person_is|same,person_is:1+same:1+different:1,84,NKK,0,NKN,0,NKK,0,KNK,1,NKN,0
row_0260,NNN,1,2,0,0,3,0,6,3,not+different+not,different|not|not,same:1+different:2+not:3,162,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0261,KNK,1,5,0,4,0,1,11,3,or+or+or,or|or|or,person_is:1+same:1+different:5+or:4,277,KKN,0,KKN,0,KKN,0,KKN,0,KKN,0
row_0262,NKN,2,1,1,0,3,1,8,3,not+not+and,and|not|not,person_is:1+same:2+different:1+not:3+and:1,186,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0263,KKK,1,3,0,3,0,2,9,3,or+or+person_is,or|or|person_is,person_is:2+same:1+different:3+or:3,212,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0264,KNN,1,3,1,1,1,1,8,3,not+or+person_is,not|or|person_is,person_is:1+same:1+different:3+not:1+and:1+or:1,198,NKK,0,NKK,0,NKK,0,KNN,1,NKK,0
row_0265,KKN,2,0,1,2,0,4,9,3,person_is+or+and,and|or|person_is,person_is:4+same:2+and:1+or:2,170,NKK,0,NKK,0,NKK,0,KKN,1,NKK,0
row_0266,KNN,2,2,1,1,2,1,9,3,not+different+or,different|not|or,person_is:1+same:2+different:2+not:2+and:1+or:1,218,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0267,NNN,0,3,1,1,1,2,8,3,and+person_is+different,and|different|person_is,person_is:2+different:3+not:1+and:1+or:1,186,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0268,NKK,1,3,1,0,0,0,5,2,same+different+and,and|different|same,same:1+different:3+and:1,151,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0269,KNN,3,0,0,1,1,1,6,3,same+same+not,not|same|same,person_is:1+same:3+not:1+or:1,147,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0270,NNN,0,3,1,0,0,1,5,2,and+different+different,and|different|different,person_is:1+different:3+and:1,133,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0271,KKK,4,1,1,1,0,0,7,3,same+same+or,or|same|same,same:4+different:1+and:1+or:1,193,KNN,0,KKK,1,KKK,1,KKK,1,KKK,1
row_0272,KKN,1,2,2,1,2,3,11,3,or+and+different,and|different|or,person_is:3+same:1+different:2+not:2+and:2+or:1,234,KNK,0,KNK,0,KNK,0,KNK,0,KNK,0
row_0273,KNN,2,0,1,0,0,2,5,2,person_is+and+same,and|person_is|same,person_is:2+same:2+and:1,109,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0274,KNK,1,1,0,0,0,1,3,1,person_is+same+different,different|person_is|same,person_is:1+same:1+different:1,84,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0275,NKK,0,3,0,2,0,2,7,3,person_is+or+different,different|or|person_is,person_is:2+different:3+or:2,164,KNK,0,KNK,0,KNK,0,NKK,1,NKK,1
row_0276,NNK,2,1,3,0,0,3,9,3,and+and+same,and|and|same,person_is:3+same:2+different:1+and:3,189,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0277,KNK,1,3,2,0,0,1,7,3,different+person_is+and,and|different|person_is,person_is:1+same:1+different:3+and:2,179,KNK,1,KNK,1,KNK,1,KNK,1,KNK,1
row_0278,NKN,3,1,0,2,0,1,7,3,or+different+same,different|or|same,person_is:1+same:3+different:1+or:2,176,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0279,KKK,1,1,1,4,0,6,13,3,or+or+or,or|or|or,person_is:6+same:1+different:1+and:1+or:4,242,KKK,1,KKK,1,KKK,1,KKK,1,KKK,1
row_0280,NKN,2,1,0,1,2,1,7,3,person_is+or+not,not|or|person_is,person_is:1+same:2+different:1+not:2+or:1,167,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0281,NNN,0,3,0,2,0,2,7,3,or+different+person_is,different|or|person_is,person_is:2+different:3+or:2,166,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0282,NNK,3,2,1,2,0,1,9,3,person_is+or+or,or|or|person_is,person_is:1+same:3+different:2+and:1+or:2,222,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_0283,NNK,3,1,1,0,1,0,6,3,different+and+same,and|different|same,same:3+different:1+not:1+and:1,165,NNK,1,KNN,0,NNK,1,KNN,0,NNK,1
row_0284,NNK,2,2,1,2,1,2,10,3,and+person_is+or,and|or|person_is,person_is:2+same:2+different:2+not:1+and:1+or:2,230,NKN,0,NKN,0,NNK,1,NKN,0,NNK,1
row_0285,KNN,3,2,2,2,1,2,12,3,or+and+not,and|not|or,person_is:2+same:3+different:2+not:1+and:2+or:2,274,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0286,NNN,1,2,1,1,0,2,7,3,person_is+or+person_is,or|person_is|person_is,person_is:2+same:1+different:2+and:1+or:1,163,NNN,1,NNN,1,NNN,1,NNN,1,NNN,1
row_0287,NKK,2,1,2,1,0,3,9,3,same+or+person_is,or|person_is|same,person_is:3+same:2+different:1+and:2+or:1,189,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0288,NKN,1,2,1,0,2,1,7,3,not+same+and,and|not|same,person_is:1+same:1+different:2+not:2+and:1,174,NNK,0,NNK,0,NNK,0,NNK,0,NNK,0
row_0289,NNK,1,4,2,1,2,1,11,3,not+and+or,and|not|or,person_is:1+same:1+different:4+not:2+and:2+or:1,272,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0290,KNN,1,1,1,1,0,3,7,3,different+person_is+and,and|different|person_is,person_is:3+same:1+different:1+and:1+or:1,144,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0291,KKN,2,1,1,3,0,4,11,3,or+and+same,and|or|same,person_is:4+same:2+different:1+and:1+or:3,222,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0292,NNK,2,1,2,2,2,4,13,3,and+and+or,and|and|or,person_is:4+same:2+different:1+not:2+and:2+or:2,259,NNK,1,NNK,1,NNK,1,NNK,1,NNN,0
row_0293,NKN,2,2,2,0,0,1,7,3,and+same+same,and|same|same,person_is:1+same:2+different:2+and:2,180,NKN,1,NKN,1,NKN,1,NKN,1,NKN,1
row_0294,NNK,2,2,1,1,1,1,8,3,or+and+same,and|or|same,person_is:1+same:2+different:2+not:1+and:1+or:1,194,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0295,KKN,1,0,1,1,1,4,8,3,person_is+person_is+and,and|person_is|person_is,person_is:4+same:1+not:1+and:1+or:1,147,NKK,0,NKK,0,NKK,0,NKK,0,NKK,0
row_0296,KNN,5,0,3,1,0,2,11,3,or+and+and,and|and|or,person_is:2+same:5+and:3+or:1,252,KNN,1,KKN,0,KKK,0,KNN,1,KKK,0
row_0297,KKN,0,1,0,0,2,2,5,3,person_is+person_is+not,not|person_is|person_is,person_is:2+different:1+not:2,109,NNK,0,KKN,1,NNK,0,KKN,1,NNK,0
row_0298,KNN,2,1,0,0,2,0,5,3,different+same+not,different|not|same,same:2+different:1+not:2,144,KNN,1,KNN,1,KNN,1,KNN,1,KNN,1
row_0299,KKN,1,2,1,1,1,2,8,3,person_is+or+not,not|or|person_is,person_is:2+same:1+different:2+not:1+and:1+or:1,186,KKN,1,KKN,1,KKN,1,KKN,1,KKN,1
row_0300,NKN,1,1,0,1,0,2,5,2,different+or+same,different|or|same,person_is:2+same:1+different:1+or:1,117,KKN,0,KKN,0,NKN,1,KKN,0,NKN,1
row_0301,NNK,0,3,0,2,0,2,7,3,different+different+or,different|different|or,person_is:2+different:3+or:2,165,NNK,1,NNK,1,NNK,1,NNK,1,NNK,1
row_0302,NKK,2,1,1,0,0,1,5,2,and+same+different,and|different|same,person_is:1+same:2+different:1+and:1,126,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
row_0303,KNN,1,3,1,0,1,0,6,3,different+different+not,different|different|not,same:1+different:3+not:1+and:1,171,KKN,0,KKN,0,KKN,0,KNN,1,KKN,0
row_0304,NKK,2,1,1,1,0,2,7,3,different+same+or,different|or|same,person_is:2+same:2+different:1+and:1+or:1,160,NKK,1,NKK,1,NKK,1,KNK,0,NKK,1
row_0305,NKK,3,0,2,0,1,2,8,3,and+and+same,and|and|same,person_is:2+same:3+not:1+and:2,176,NKK,1,NKK,1,NKK,1,NKK,1,NKK,1
